station_number,month,mean_temp,mean_dew_point,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,rain
29100,10,46.5,44.299999237060547,12.0,9.3000001907348633,13.0,45.0,0.019999999552965164,true
246520,6,58.900001525878906,35.400001525878906,29.100000381469727,14.100000381469727,19.399999618530273,53.200000762939453,0.0,false
284280,9,62.799999237060547,41.099998474121094,16.299999237060547,5.5999999046325684,9.6999998092651367,52.700000762939453,0.0,false
348240,12,36.200000762939453,32.799999237060547,5.0999999046325684,10.699999809265137,19.399999618530273,29.100000381469727,0.0,false
354970,12,9.6999998092651367,1.6000000238418579,19.399999618530273,1.5,5.8000001907348633,2.7000000476837158,0.0,false
270660,5,48.099998474121094,32.599998474121094,13.199999809265137,7.0,13.600000381469727,37.200000762939453,0.15999999642372131,false
442250,4,37.700000762939453,23.399999618530273,12.399999618530273,5.3000001907348633,19.399999618530273,19.600000381469727,0.0,false
318660,10,30.299999237060547,11.399999618530273,31.100000381469727,6.5999999046325684,13.600000381469727,20.799999237060547,0.0,false
237880,11,17.399999618530273,11.199999809265137,10.600000381469727,2.2000000476837158,5.8000001907348633,5.6999998092651367,0.079999998211860657,false
583670,3,45.700000762939453,25.899999618530273,6.8000001907348633,6.9000000953674316,13.600000381469727,40.5,0.0,false
289520,7,60.200000762939453,56.900001525878906,26.899999618530273,4.9000000953674316,13.600000381469727,57.200000762939453,0.070000000298023224,false
260630,8,61.599998474121094,52.0,6.1999998092651367,6.3000001907348633,7.8000001907348633,57.599998474121094,0.019999999552965164,false
388950,1,24.799999237060547,16.399999618530273,5.5999999046325684,2.2000000476837158,3.9000000953674316,21.399999618530273,0.38999998569488525,false
292820,7,64.5,58.299999237060547,3.0999999046325684,4.0999999046325684,5.8000001907348633,57.900001525878906,0.0,false
371710,2,53.900001525878906,41.599998474121094,9.3000001907348633,10.0,17.5,45.299999237060547,0.15999999642372131,false
343910,4,45.799999237060547,34.700000762939453,5.3000001907348633,5.3000001907348633,7.8000001907348633,40.299999237060547,0.11999999731779099,false
577450,4,59.900001525878906,49.099998474121094,6.5,1.8999999761581421,3.9000000953674316,48.400001525878906,0.0,false
265440,1,28.799999237060547,26.600000381469727,2.5,11.699999809265137,13.600000381469727,22.799999237060547,0.0,false
248260,10,34.0,24.899999618530273,31.100000381469727,4.0999999046325684,9.6999998092651367,23.399999618530273,0.0,false
171100,9,62.200000762939453,52.799999237060547,14.800000190734863,12.800000190734863,16.899999618530273,57.400001525878906,0.039999999105930328,false
150100,4,51.099998474121094,44.799999237060547,7.5999999046325684,4.0999999046325684,9.6999998092651367,37.0,0.0,false
152960,6,59.5,53.799999237060547,6.8000001907348633,3.0999999046325684,11.699999809265137,48.900001525878906,0.0,false
404390,4,83.5999984741211,61.599998474121094,6.3000001907348633,4.0,14.0,80.199996948242188,0.0,false
655030,3,83.800003051757812,38.799999237060547,1.2000000476837158,2.2999999523162842,8.0,67.0999984741211,0.0,false
162300,2,38.0,33.5,3.5,3.4000000953674316,17.100000381469727,28.399999618530273,0.0,false
467450,8,78.5999984741211,76.800003051757812,5.1999998092651367,3.7999999523162842,9.8999996185302734,75.5999984741211,0.019999999552965164,false
616410,2,65.199996948242188,61.599998474121094,4.5999999046325684,11.199999809265137,18.100000381469727,61.700000762939453,0.0,false
164290,5,61.599998474121094,58.400001525878906,6.0999999046325684,6.1999998092651367,12.0,57.200000762939453,0.0,false
467360,3,53.299999237060547,47.900001525878906,6.8000001907348633,14.399999618530273,20.0,50.0,0.0,false
828990,3,84.4000015258789,74.0999984741211,8.3999996185302734,3.5999999046325684,8.0,77.0,0.0,false
71690,1,41.099998474121094,39.400001525878906,4.6999998092651367,7.8000001907348633,13.0,35.099998474121094,0.11999999731779099,false
541020,5,56.900001525878906,20.299999237060547,18.200000762939453,10.0,17.5,32.400001525878906,0.0,false
825790,11,87.300003051757812,69.4000015258789,12.399999618530273,0.89999997615814209,6.0,76.5999984741211,0.0,false
281440,3,22.5,19.399999618530273,7.5,2.7999999523162842,5.8000001907348633,11.300000190734863,0.11999999731779099,false
585060,12,51.0,29.899999618530273,9.8999996185302734,10.300000190734863,15.5,42.400001525878906,0.0,false
569540,8,72.199996948242188,67.800003051757812,10.199999809265137,0.800000011920929,1.8999999761581421,68.199996948242188,1.3799999952316284,false
22320,12,9.8000001907348633,6.5999999046325684,11.300000190734863,6.4000000953674316,8.8999996185302734,6.4000000953674316,0.039999999105930328,false
206650,12,-23.0,-28.399999618530273,11.0,4.1999998092651367,7.8000001907348633,-30.600000381469727,0.0,false
544050,10,42.599998474121094,6.8000001907348633,18.299999237060547,8.3000001907348633,13.600000381469727,34.0,0.0,false
259320,4,27.600000381469727,24.399999618530273,15.100000381469727,3.9000000953674316,3.9000000953674316,24.299999237060547,0.059999998658895493,false
804470,8,82.4000015258789,67.300003051757812,7.6999998092651367,16.899999618530273,25.299999237060547,78.4000015258789,0.0,false
543370,12,31.799999237060547,13.199999809265137,6.0999999046325684,3.5999999046325684,9.6999998092651367,25.700000762939453,0.0,false
389440,6,83.699996948242188,57.099998474121094,12.399999618530273,0.60000002384185791,3.9000000953674316,66.699996948242188,0.0,false
968390,11,80.199996948242188,73.5,5.0999999046325684,2.5,7.0,74.0999984741211,0.0,false
299730,4,32.5,12.100000381469727,31.100000381469727,1.7000000476837158,5.8000001907348633,14.199999809265137,0.0,false
202740,9,19.700000762939453,16.799999237060547,11.300000190734863,9.3999996185302734,11.699999809265137,16.5,0.0,true
386470,10,57.0,41.700000762939453,16.200000762939453,3.0999999046325684,5.8000001907348633,53.200000762939453,0.0,false
538630,4,50.599998474121094,34.299999237060547,9.6000003814697266,1.8999999761581421,3.9000000953674316,40.5,0.0,false
29520,3,27.700000762939453,23.5,2.9000000953674316,5.5999999046325684,7.0,24.600000381469727,0.0,false
124650,3,43.599998474121094,29.100000381469727,6.3000001907348633,11.399999618530273,17.5,32.700000762939453,0.0,false
586660,3,51.900001525878906,50.700000762939453,7.5999999046325684,11.699999809265137,15.5,48.900001525878906,0.34999999403953552,false
961790,8,82.9000015258789,76.5,7.5,8.3000001907348633,13.0,79.5,0.0,false
619860,6,76.4000015258789,70.5,16.100000381469727,9.3999996185302734,15.899999618530273,73.4000015258789,0.0,false
854690,5,71.4000015258789,62.900001525878906,12.899999618530273,15.399999618530273,22.0,69.0999984741211,0.079999998211860657,false
539750,12,21.399999618530273,9.6999998092651367,13.699999809265137,0.60000002384185791,1.8999999761581421,11.699999809265137,0.0,false
568380,3,50.599998474121094,42.900001525878906,14.600000381469727,5.8000001907348633,11.699999809265137,43.0,0.31000000238418579,false
40230,2,36.099998474121094,30.200000762939453,27.5,10.899999618530273,18.100000381469727,32.900001525878906,0.4699999988079071,false
620620,8,79.800003051757812,73.0,8.0,18.299999237060547,21.0,77.0,0.0,false
568380,4,74.0,56.0,10.899999618530273,4.1999998092651367,11.699999809265137,60.099998474121094,0.23999999463558197,false
309640,6,65.699996948242188,43.299999237060547,27.299999237060547,6.9000000953674316,19.399999618530273,41.5,0.0,false
308560,1,-10.0,-18.399999618530273,31.100000381469727,1.7000000476837158,3.9000000953674316,-15.5,0.0,false
844520,3,73.199996948242188,65.9000015258789,9.3999996185302734,13.0,22.0,67.0999984741211,0.0,false
295570,7,67.0999984741211,52.200000762939453,21.700000762939453,3.2000000476837158,5.8000001907348633,48.900001525878906,0.0,false
569660,5,73.300003051757812,67.5,18.600000381469727,6.4000000953674316,13.600000381469727,67.800003051757812,0.059999998658895493,false
28670,12,4.1999998092651367,0.20000000298023224,19.100000381469727,3.4000000953674316,5.0999999046325684,-5.0999999046325684,0.0,false
505640,7,68.5,58.900001525878906,11.300000190734863,4.4000000953674316,9.6999998092651367,51.599998474121094,0.15999999642372131,false
313380,3,19.700000762939453,13.5,24.100000381469727,1.3999999761581421,5.8000001907348633,4.5,0.079999998211860657,false
583210,7,87.4000015258789,76.5,9.6000003814697266,6.9000000953674316,13.600000381469727,80.5999984741211,0.0,false
122000,8,60.700000762939453,51.5,10.600000381469727,8.3000001907348633,11.699999809265137,53.200000762939453,0.0,false
218490,5,32.900001525878906,30.5,22.200000762939453,10.5,13.600000381469727,24.600000381469727,0.0,false
238910,11,10.699999809265137,8.5,4.1999998092651367,2.2000000476837158,3.9000000953674316,4.5,0.15999999642372131,false
653870,8,76.199996948242188,72.800003051757812,7.9000000953674316,10.800000190734863,15.899999618530273,70.699996948242188,0.0,false
938440,10,55.099998474121094,45.400001525878906,31.100000381469727,6.3000001907348633,11.100000381469727,40.299999237060547,0.0,false
577130,3,50.900001525878906,41.099998474121094,9.1999998092651367,5.3000001907348633,9.6999998092651367,46.0,0.0,false
543080,6,66.4000015258789,59.200000762939453,11.5,2.5,3.9000000953674316,61.200000762939453,0.15999999642372131,false
442070,12,-18.5,-27.0,31.100000381469727,1.8999999761581421,5.8000001907348633,-29.399999618530273,0.0,false
933720,11,67.0,40.299999237060547,31.100000381469727,16.299999237060547,25.100000381469727,50.900001525878906,0.0,false
590580,6,82.800003051757812,75.699996948242188,13.0,3.0999999046325684,7.8000001907348633,75.9000015258789,0.0,false
442370,12,1.0,0.40000000596046448,22.0,4.4000000953674316,13.600000381469727,-13.899999618530273,0.039999999105930328,false
299990,5,36.099998474121094,29.0,9.6000003814697266,3.2999999523162842,5.8000001907348633,28.600000381469727,0.0,false
300740,9,55.099998474121094,45.200000762939453,7.5999999046325684,1.1000000238418579,3.9000000953674316,38.700000762939453,0.0,false
538450,2,18.299999237060547,-16.399999618530273,9.3999996185302734,5.0,7.8000001907348633,1.0,0.0,false
85620,4,48.0,41.599998474121094,18.600000381469727,10.800000190734863,16.899999618530273,40.099998474121094,0.039999999105930328,false
273730,5,53.799999237060547,45.599998474121094,31.100000381469727,6.0999999046325684,7.8000001907348633,46.599998474121094,0.23999999463558197,false
592090,3,48.900001525878906,34.599998474121094,14.5,1.8999999761581421,5.8000001907348633,35.200000762939453,0.0,false
296530,4,34.900001525878906,17.399999618530273,5.6999998092651367,2.5,3.9000000953674316,16.0,0.0,false
279620,4,44.5,40.700000762939453,2.2000000476837158,7.8000001907348633,15.5,35.599998474121094,0.0,false
576330,4,66.300003051757812,51.700000762939453,11.899999618530273,2.2000000476837158,7.8000001907348633,54.5,0.0,false
505640,8,59.900001525878906,55.5,10.399999618530273,6.4000000953674316,11.699999809265137,53.599998474121094,0.18000000715255737,false
315340,3,29.799999237060547,15.5,31.100000381469727,1.3999999761581421,5.8000001907348633,16.0,0.0,false
484320,3,89.800003051757812,68.0,3.2999999523162842,0.800000011920929,1.8999999761581421,72.300003051757812,0.0,false
294710,1,10.0,2.5999999046325684,31.100000381469727,3.5999999046325684,5.8000001907348633,7.0,0.0,false
576550,3,53.400001525878906,42.599998474121094,6.1999998092651367,4.1999998092651367,7.8000001907348633,44.200000762939453,0.079999998211860657,false
367290,10,40.700000762939453,27.799999237060547,31.100000381469727,0.800000011920929,5.8000001907348633,31.5,0.0,false
583210,3,54.400001525878906,33.599998474121094,8.1999998092651367,3.9000000953674316,7.8000001907348633,42.299999237060547,0.0,false
246520,11,-23.899999618530273,-28.399999618530273,31.100000381469727,1.8999999761581421,1.8999999761581421,-28.799999237060547,0.0,false
85010,8,70.4000015258789,61.099998474121094,20.0,5.0,11.100000381469727,62.599998474121094,0.0,false
596730,11,62.5,50.099998474121094,9.8999996185302734,18.299999237060547,33.0,57.0,0.0,false
485640,10,81.0,75.199996948242188,5.0999999046325684,2.9000000953674316,9.8999996185302734,72.300003051757812,0.87000000476837158,false
293670,4,21.200000762939453,3.2000000476837158,31.100000381469727,6.6999998092651367,11.699999809265137,9.5,0.039999999105930328,false
582080,10,64.0999984741211,43.200000762939453,13.800000190734863,3.2999999523162842,5.8000001907348633,49.5,0.0,false
345790,2,1.3999999761581421,-3.2999999523162842,14.0,4.4000000953674316,5.8000001907348633,-6.9000000953674316,0.23999999463558197,false
332610,5,42.200000762939453,23.299999237060547,11.899999618530273,4.1999998092651367,7.8000001907348633,30.200000762939453,0.0,false
298480,7,74.9000015258789,57.0,12.399999618530273,3.2000000476837158,5.8000001907348633,56.099998474121094,0.0,false
233330,8,52.200000762939453,50.599998474121094,8.3999996185302734,7.8000001907348633,15.5,45.299999237060547,0.0,true
70290,10,50.400001525878906,44.099998474121094,14.300000190734863,18.0,23.899999618530273,46.400001525878906,0.34999999403953552,false
42600,4,34.5,33.599998474121094,12.399999618530273,5.3000001907348633,11.100000381469727,32.5,0.079999998211860657,false
874670,3,66.4000015258789,59.299999237060547,11.399999618530273,1.0,5.0999999046325684,56.799999237060547,0.0,false
610170,7,90.0,45.400001525878906,7.0,5.0999999046325684,14.0,73.199996948242188,0.0,false
357910,3,0.699999988079071,-4.9000000953674316,31.100000381469727,6.4000000953674316,9.6999998092651367,-15.899999618530273,0.0,false
307310,8,55.799999237060547,45.200000762939453,31.100000381469727,2.2000000476837158,5.8000001907348633,42.099998474121094,0.0,false
982230,10,80.5,76.4000015258789,8.3999996185302734,5.0,9.6999998092651367,74.300003051757812,0.079999998211860657,false
442980,7,70.9000015258789,57.400001525878906,26.899999618530273,0.800000011920929,5.8000001907348633,56.5,0.0,false
224380,10,38.900001525878906,35.099998474121094,10.899999618530273,24.700000762939453,33.0,37.799999237060547,0.079999998211860657,false
339020,7,68.699996948242188,56.299999237060547,5.0,7.1999998092651367,11.699999809265137,61.200000762939453,0.079999998211860657,false
303930,6,61.200000762939453,50.400001525878906,28.700000762939453,6.1999998092651367,9.6999998092651367,44.599998474121094,0.0,false
561930,10,58.200000762939453,54.0,6.5999999046325684,0.30000001192092896,1.8999999761581421,54.099998474121094,0.17000000178813934,false
319590,11,36.099998474121094,26.399999618530273,12.399999618530273,5.3000001907348633,9.6999998092651367,30.200000762939453,0.0,false
252060,8,49.299999237060547,33.700000762939453,31.100000381469727,2.2999999523162842,3.9000000953674316,30.700000762939453,0.0,false
64310,5,67.300003051757812,49.0,3.0,8.8000001907348633,14.0,53.599998474121094,0.0,false
338150,3,25.100000381469727,19.799999237060547,5.6999998092651367,4.4000000953674316,5.8000001907348633,21.0,0.0,false
589690,7,85.9000015258789,75.0,6.5999999046325684,7.8000001907348633,11.699999809265137,78.4000015258789,0.0,false
646100,5,77.699996948242188,70.5,13.300000190734863,0.60000002384185791,1.8999999761581421,71.5999984741211,0.38999998569488525,false
170820,11,37.099998474121094,29.799999237060547,8.8999996185302734,4.5999999046325684,8.8999996185302734,24.799999237060547,0.0,false
307260,7,55.700000762939453,49.5,31.100000381469727,6.9000000953674316,15.5,49.099998474121094,0.0,false
865300,12,73.9000015258789,58.900001525878906,10.699999809265137,14.600000381469727,20.0,61.5,0.0,false
280090,8,48.799999237060547,41.799999237060547,10.199999809265137,6.4000000953674316,7.8000001907348633,33.799999237060547,0.0,false
508880,10,36.900001525878906,15.600000381469727,18.200000762939453,5.8000001907348633,7.8000001907348633,19.600000381469727,0.0,false
655280,1,73.0,49.200000762939453,1.7000000476837158,2.0,8.0,58.5,0.0,false
122350,9,45.299999237060547,34.299999237060547,6.1999998092651367,5.0,7.8000001907348633,36.900001525878906,0.0,false
523780,3,32.700000762939453,-13.399999618530273,18.600000381469727,5.3000001907348633,11.699999809265137,15.300000190734863,0.0,false
387500,8,80.5999984741211,72.199996948242188,6.1999998092651367,6.9000000953674316,11.699999809265137,70.0,0.0,false
387990,6,85.800003051757812,31.200000762939453,6.1999998092651367,2.7999999523162842,3.9000000953674316,61.299999237060547,0.0,false
315500,4,28.5,24.899999618530273,20.399999618530273,3.0999999046325684,5.8000001907348633,19.600000381469727,0.0,false
236620,10,31.299999237060547,26.100000381469727,23.399999618530273,8.6000003814697266,9.6999998092651367,28.600000381469727,0.079999998211860657,false
423390,2,76.199996948242188,29.0,4.0999999046325684,7.0999999046325684,9.8999996185302734,59.0,0.0,false
702315,7,48.400001525878906,45.700000762939453,11.100000381469727,6.4000000953674316,11.100000381469727,46.0,0.019999999552965164,true
864600,11,53.700000762939453,41.700000762939453,12.399999618530273,5.4000000953674316,11.100000381469727,42.799999237060547,0.0,false
282550,2,-6.6999998092651367,-9.6000003814697266,3.0999999046325684,2.7999999523162842,3.9000000953674316,-12.100000381469727,0.0,false
297590,6,66.5999984741211,50.099998474121094,31.100000381469727,0.60000002384185791,1.8999999761581421,46.0,0.0,false
933080,9,54.5,51.700000762939453,8.0,11.800000190734863,16.899999618530273,50.400001525878906,0.87000000476837158,false
540960,8,59.599998474121094,53.700000762939453,12.300000190734863,2.2000000476837158,3.9000000953674316,52.5,0.0,false
170240,7,71.0,63.0,12.399999618530273,7.0999999046325684,8.8999996185302734,62.200000762939453,0.0099999997764825821,false
248260,2,-4.4000000953674316,-10.899999618530273,27.799999237060547,5.5,7.8000001907348633,-18.899999618530273,0.029999999329447746,false
415940,6,89.800003051757812,74.0,2.5,2.7000000476837158,4.0999999046325684,78.800003051757812,0.0,false
308590,4,31.299999237060547,7.3000001907348633,31.100000381469727,10.5,17.5,26.100000381469727,0.0099999997764825821,false
10530,6,59.599998474121094,50.0,42.599998474121094,10.100000381469727,19.0,55.799999237060547,0.039999999105930328,false
507270,4,45.900001525878906,4.8000001907348633,17.799999237060547,10.5,15.5,16.700000762939453,0.0,false
320130,5,35.700000762939453,33.900001525878906,20.399999618530273,3.2999999523162842,5.8000001907348633,31.799999237060547,0.31999999284744263,false
541570,4,34.5,3.0,9.8999996185302734,6.9000000953674316,11.699999809265137,25.899999618530273,0.0,false
592780,3,77.5999984741211,70.199996948242188,11.899999618530273,2.2000000476837158,5.8000001907348633,71.800003051757812,0.0,false
296530,10,29.799999237060547,19.100000381469727,8.0,5.0,7.8000001907348633,23.399999618530273,0.019999999552965164,false
28790,7,65.699996948242188,55.5,16.399999618530273,7.8000001907348633,8.8999996185302734,56.799999237060547,0.28999999165534973,false
204760,10,4.5,2.0,11.600000381469727,12.300000190734863,17.5,-5.3000001907348633,0.019999999552965164,false
282400,12,22.700000762939453,19.200000762939453,21.899999618530273,3.5999999046325684,9.6999998092651367,18.5,0.0,false
315040,7,64.4000015258789,60.200000762939453,25.700000762939453,2.2000000476837158,7.8000001907348633,55.900001525878906,0.0,false
219210,5,17.100000381469727,10.600000381469727,12.399999618530273,8.0,11.699999809265137,9.1000003814697266,0.0,false
26070,3,32.400001525878906,29.299999237060547,2.7999999523162842,17.100000381469727,40.0,30.700000762939453,0.0,false
239210,11,10.600000381469727,6.0,29.100000381469727,1.3999999761581421,3.9000000953674316,-2.0,0.0,false
386960,2,39.900001525878906,38.099998474121094,4.0,0.800000011920929,5.8000001907348633,37.599998474121094,0.20000000298023224,false
620590,2,57.599998474121094,45.900001525878906,5.9000000953674316,11.699999809265137,18.100000381469727,51.799999237060547,0.019999999552965164,false
915900,7,63.5,53.5,13.300000190734863,2.7000000476837158,9.8999996185302734,58.5,0.0,false
655220,1,84.0,50.799999237060547,10.699999809265137,2.0,8.0,69.800003051757812,0.0,false
573060,9,74.5,71.199996948242188,6.3000001907348633,1.8999999761581421,5.8000001907348633,71.800003051757812,0.34999999403953552,false
284930,12,-12.800000190734863,-17.100000381469727,28.399999618530273,4.1999998092651367,5.8000001907348633,-18.200000762939453,0.0,false
599850,12,75.699996948242188,72.0,12.399999618530273,14.199999809265137,15.5,74.300003051757812,0.0,false
311520,10,36.799999237060547,22.899999618530273,20.399999618530273,1.2999999523162842,3.9000000953674316,24.799999237060547,0.0,false
233240,5,31.299999237060547,24.200000762939453,20.700000762939453,6.4000000953674316,11.699999809265137,28.399999618530273,0.0,false
585690,9,80.5,77.0,17.299999237060547,7.1999998092651367,9.6999998092651367,74.0999984741211,0.0,false
203880,11,-15.100000381469727,-20.100000381469727,20.700000762939453,5.8000001907348633,7.8000001907348633,-16.799999237060547,0.0,false
587260,7,67.699996948242188,64.5,15.800000190734863,21.899999618530273,36.900001525878906,63.5,0.0,true
589110,6,80.0999984741211,73.300003051757812,16.200000762939453,1.1000000238418579,3.9000000953674316,71.0999984741211,0.11999999731779099,false
231050,3,23.899999618530273,16.700000762939453,15.300000190734863,10.300000190734863,15.5,12.600000381469727,0.0,false
121250,3,39.099998474121094,35.799999237060547,4.0999999046325684,4.4000000953674316,9.6999998092651367,33.599998474121094,0.0,false
578320,10,53.200000762939453,51.5,13.100000381469727,3.0999999046325684,5.8000001907348633,50.900001525878906,0.079999998211860657,false
125300,5,63.5,38.200000762939453,6.1999998092651367,6.0999999046325684,11.699999809265137,46.599998474121094,0.0,false
313840,10,7.3000001907348633,-0.10000000149011612,20.399999618530273,1.7000000476837158,5.8000001907348633,-12.300000190734863,0.0,false
576330,12,48.5,42.700000762939453,4.0,0.30000001192092896,1.8999999761581421,44.799999237060547,0.0,false
932910,9,47.599998474121094,38.5,28.399999618530273,7.0999999046325684,9.8999996185302734,37.599998474121094,0.0,false
335260,9,47.900001525878906,39.5,6.1999998092651367,9.6999998092651367,19.399999618530273,37.200000762939453,0.0,false
286370,4,48.0,33.0,24.399999618530273,2.7999999523162842,5.8000001907348633,37.0,0.0,false
200460,2,-4.5,-9.5,3.5999999046325684,21.399999618530273,31.100000381469727,-8.3000001907348633,0.12999999523162842,false
653300,11,77.5,71.4000015258789,6.0999999046325684,4.5999999046325684,8.0,71.800003051757812,0.0,false
572790,9,80.699996948242188,56.900001525878906,12.0,5.0,11.699999809265137,64.0,0.0,false
483560,6,83.9000015258789,74.800003051757812,9.0,2.0,6.0,78.800003051757812,0.039999999105930328,false
307450,1,-27.700000762939453,-32.200000762939453,23.100000381469727,0.30000001192092896,1.8999999761581421,-37.5,0.0,false
543770,2,2.5,-6.4000000953674316,11.399999618530273,1.7000000476837158,5.8000001907348633,-10.5,0.0,false
80010,3,55.700000762939453,52.299999237060547,2.7999999523162842,8.6999998092651367,12.0,52.5,0.029999999329447746,false
919540,3,78.5,74.5999984741211,12.899999618530273,5.5,8.0,70.0,2.130000114440918,false
208640,2,-30.399999618530273,-37.700000762939453,2.0999999046325684,16.600000381469727,21.399999618530273,-33.700000762939453,0.0,false
386960,9,68.199996948242188,42.0,11.5,11.399999618530273,21.399999618530273,57.200000762939453,0.0,false
539230,2,29.700000762939453,1.5,16.0,3.5999999046325684,7.8000001907348633,15.100000381469727,0.0,false
354160,12,8.6000003814697266,6.3000001907348633,1.5,1.7000000476837158,3.9000000953674316,0.10000000149011612,0.0,false
85120,1,52.599998474121094,46.299999237060547,11.199999809265137,10.5,13.0,49.5,0.0,false
857430,6,40.599998474121094,37.599998474121094,3.2999999523162842,2.0,6.0,33.099998474121094,0.15999999642372131,true
610900,4,95.0999984741211,31.5,2.5,3.7000000476837158,8.0,84.5999984741211,0.0,false
619700,2,84.699996948242188,76.5999984741211,15.0,7.1999998092651367,15.899999618530273,77.4000015258789,0.75,false
248430,12,-42.0,-47.5,23.899999618530273,0.60000002384185791,3.9000000953674316,-47.599998474121094,0.0,false
915510,7,75.300003051757812,71.0,15.5,1.3999999761581421,6.0,73.4000015258789,0.0,false
357910,7,73.4000015258789,27.100000381469727,31.100000381469727,5.8000001907348633,11.699999809265137,50.400001525878906,0.0,false
200690,9,27.600000381469727,24.299999237060547,9.8999996185302734,11.100000381469727,17.5,22.100000381469727,0.0,false
231460,3,-27.899999618530273,-33.200000762939453,5.0999999046325684,5.0,9.6999998092651367,-33.200000762939453,0.0,false
273730,4,60.099998474121094,40.099998474121094,31.100000381469727,3.9000000953674316,7.8000001907348633,39.400001525878906,0.0,false
486570,11,76.300003051757812,73.699996948242188,12.0,3.2999999523162842,7.0,72.699996948242188,0.87000000476837158,false
29110,9,45.200000762939453,41.599998474121094,12.899999618530273,2.7000000476837158,8.0,39.700000762939453,0.019999999552965164,true
284650,9,57.700000762939453,45.799999237060547,17.0,7.4000000953674316,9.6999998092651367,46.400001525878906,0.0,false
607250,12,51.599998474121094,47.0,6.1999998092651367,4.3000001907348633,9.8999996185302734,45.0,0.079999998211860657,false
200690,10,7.6999998092651367,3.7999999523162842,15.199999809265137,6.4000000953674316,11.699999809265137,0.699999988079071,0.0,false
339100,10,42.799999237060547,36.900001525878906,11.5,5.8000001907348633,11.699999809265137,33.599998474121094,0.0,false
804210,8,84.0,77.4000015258789,7.1999998092651367,15.5,19.399999618530273,77.699996948242188,0.0,false
949980,3,48.400001525878906,47.400001525878906,1.6000000238418579,25.700000762939453,29.899999618530273,47.700000762939453,0.23999999463558197,false
619880,7,74.0,69.5,17.299999237060547,9.5,13.0,69.300003051757812,0.0,false
598550,7,82.300003051757812,76.5,18.100000381469727,2.7999999523162842,5.8000001907348633,80.0999984741211,0.0,false
431920,1,76.199996948242188,63.900001525878906,6.4000000953674316,4.3000001907348633,6.0,68.4000015258789,0.0,false
223650,8,48.200000762939453,42.700000762939453,22.600000381469727,15.0,17.5,45.700000762939453,0.0099999997764825821,false
308060,6,67.800003051757812,56.799999237060547,23.100000381469727,3.9000000953674316,9.6999998092651367,51.099998474121094,0.0,false
20480,4,18.200000762939453,5.5,31.100000381469727,14.699999809265137,23.899999618530273,11.699999809265137,0.0,false
253720,6,43.400001525878906,31.299999237060547,31.100000381469727,13.899999618530273,19.399999618530273,35.799999237060547,0.0,false
298940,11,11.600000381469727,-5.5999999046325684,12.399999618530273,9.3999996185302734,17.5,-3.7999999523162842,0.0,false
14770,12,28.399999618530273,22.899999618530273,18.600000381469727,1.1000000238418579,1.8999999761581421,24.799999237060547,0.079999998211860657,false
313110,10,15.800000190734863,4.6999998092651367,31.100000381469727,2.5,7.8000001907348633,-1.5,0.0,false
561930,10,61.299999237060547,51.599998474121094,11.600000381469727,0.800000011920929,5.8000001907348633,57.400001525878906,0.0,false
385070,8,82.300003051757812,54.299999237060547,9.6000003814697266,7.5,13.600000381469727,68.4000015258789,0.0,false
535020,2,22.100000381469727,-2.2999999523162842,16.0,4.4000000953674316,9.6999998092651367,2.7999999523162842,0.0,false
77680,7,74.5,68.0999984741211,11.5,6.5999999046325684,9.8999996185302734,66.699996948242188,0.0,false
513790,7,82.300003051757812,52.5,18.600000381469727,4.1999998092651367,7.8000001907348633,63.0,0.0,false
484500,10,83.9000015258789,74.800003051757812,7.5,1.7999999523162842,4.0999999046325684,77.5,0.0,false
479360,12,69.4000015258789,59.900001525878906,15.100000381469727,6.0,8.8999996185302734,63.700000762939453,0.0,false
400070,4,62.5,32.200000762939453,12.399999618530273,4.1999998092651367,7.0,49.299999237060547,0.0,false
233750,7,67.699996948242188,62.400001525878906,29.299999237060547,4.4000000953674316,5.8000001907348633,61.299999237060547,0.23999999463558197,false
845150,10,79.800003051757812,73.0,7.9000000953674316,1.1000000238418579,8.0,69.800003051757812,0.20000000298023224,true
429710,11,74.0999984741211,63.599998474121094,2.5,3.0999999046325684,8.0,64.5999984741211,0.0,false
467410,8,83.699996948242188,77.800003051757812,7.0,7.0,9.8999996185302734,77.4000015258789,0.0,false
442390,5,65.4000015258789,38.0,31.100000381469727,4.9000000953674316,13.600000381469727,38.5,0.0,false
296250,8,53.5,51.099998474121094,11.100000381469727,8.0,11.699999809265137,49.5,0.11999999731779099,false
288950,11,32.700000762939453,27.700000762939453,11.0,7.5,7.8000001907348633,19.600000381469727,0.0,false
283190,6,53.799999237060547,30.0,29.899999618530273,6.4000000953674316,13.600000381469727,41.700000762939453,0.0,false
64080,9,54.700000762939453,46.400001525878906,8.8999996185302734,18.100000381469727,26.0,50.400001525878906,0.15999999642372131,false
483280,5,79.5,74.800003051757812,6.1999998092651367,0.20000000298023224,1.8999999761581421,75.199996948242188,0.0,false
333250,12,17.899999618530273,15.600000381469727,1.3999999761581421,3.4000000953674316,5.8000001907348633,14.0,0.0,false
127720,11,36.599998474121094,34.700000762939453,1.2999999523162842,0.699999988079071,1.8999999761581421,34.700000762939453,0.019999999552965164,false
353580,10,37.5,24.0,6.1999998092651367,2.9000000953674316,7.8000001907348633,30.899999618530273,0.0,false
